Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Location ID,Product ID,Sales,Quantity,Discount,Profit
US-2016-134656,9/28/2016,10/1/2016,First Class,MM-18280,117,336,99.136,4,0.2,30.98
CA-2016-134362,9/29/2016,10/2/2016,First Class,LS-16945,12,696,15.936,4,0.2,5.1792
CA-2016-161781,9/29/2016,9/30/2016,First Class,CC-12100,135,816,40.88,7,0,10.6288
CA-2016-108644,9/30/2016,10/3/2016,First Class,SJ-20215,117,187,1.964,2,0.8,-3.2406
CA-2016-157686,10/1/2016,10/2/2016,First Class,BD-11620,35,65,194.848,4,0.2,12.178
CA-2016-155992,10/1/2016,10/2/2016,First Class,CC-12220,242,141,69.9,2,0,18.873
CA-2016-155992,10/1/2016,10/2/2016,First Class,CC-12220,242,912,41.85,5,0,10.881
CA-2016-118969,10/2/2016,10/3/2016,First Class,LP-17095,52,476,54.792,6,0.7,-40.1808
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,261,1855,703.71,6,0.7,-938.28
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,261,533,17.904,4,0.7,-14.92
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,261,1241,11.976,4,0.7,-9.1816
US-2016-157490,10/6/2016,10/7/2016,First Class,LB-16795,261,1645,67.96,5,0.2,0.8495
CA-2016-127649,10/7/2016,10/9/2016,First Class,DL-13495,322,1512,837.6,3,0.2,62.82
CA-2016-163216,10/7/2016,10/10/2016,First Class,AW-10930,106,86,4.928,2,0.2,1.7248
CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,77,1863,90.882,3,0.7,-190.8522
CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,77,1759,15.992,1,0.2,-2.9985
CA-2016-157707,10/10/2016,10/12/2016,First Class,CC-12610,77,536,120.784,1,0.2,13.5882
CA-2016-126627,10/10/2016,10/12/2016,First Class,WB-21850,630,1477,14,4,0.6,-6.3
CA-2016-126627,10/10/2016,10/12/2016,First Class,WB-21850,630,807,16.392,2,0.8,-26.2272
CA-2016-141586,10/17/2016,10/20/2016,First Class,NK-18490,35,110,18.16,5,0.2,6.583
CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,348,433,120.98,1,0,12.098
CA-2016-152688,10/17/2016,10/20/2016,First Class,NR-18550,348,385,315.98,1,0,148.5106
CA-2016-106341,10/20/2016,10/23/2016,First Class,LF-17185,56,80,7.152,3,0.2,0.7152
CA-2016-168921,10/20/2016,10/22/2016,First Class,AG-10495,14,1243,19.296,3,0.2,6.03
CA-2016-111493,10/21/2016,10/22/2016,First Class,CM-12160,309,969,98.16,6,0,9.816
CA-2016-165148,10/22/2016,10/24/2016,First Class,PM-19135,84,550,31.4,5,0,10.048
US-2016-116400,10/22/2016,10/24/2016,First Class,EB-13930,196,1639,39.92,4,0,11.1776
CA-2016-153318,10/25/2016,10/28/2016,First Class,JS-15595,124,474,783.96,5,0.2,78.396
CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,10,341,50.96,7,0,25.48
CA-2016-134775,10/28/2016,10/29/2016,First Class,AS-10285,10,342,49.536,3,0.2,17.3376
CA-2016-146682,10/29/2016,10/31/2016,First Class,KW-16435,243,280,67,5,0,32.16
CA-2016-100671,11/1/2016,11/4/2016,First Class,CS-12490,444,1554,111.672,9,0.2,6.9795
CA-2016-114972,11/3/2016,11/6/2016,First Class,PF-19225,4,1366,217.584,2,0.2,-29.9178
CA-2016-114972,11/3/2016,11/6/2016,First Class,PF-19225,4,1367,82.95,5,0,29.0325
CA-2016-114972,11/3/2016,11/6/2016,First Class,PF-19225,4,1368,87.71,7,0,41.2237
CA-2016-114972,11/3/2016,11/6/2016,First Class,PF-19225,4,1357,1101.48,4,0,429.5772
CA-2016-159023,11/3/2016,11/5/2016,First Class,NW-18400,41,930,4.158,7,0.7,-3.465
CA-2016-159023,11/3/2016,11/5/2016,First Class,NW-18400,41,1881,179.991,3,0.7,-251.9874
CA-2016-166443,11/4/2016,11/5/2016,First Class,LH-17020,35,498,38.29,7,0,16.4647
CA-2016-148908,11/5/2016,11/8/2016,First Class,JH-15985,10,1208,53.248,2,0.2,19.968
CA-2016-157280,11/5/2016,11/7/2016,First Class,LW-17125,221,1386,273.96,2,0,71.2296
CA-2016-157280,11/5/2016,11/7/2016,First Class,LW-17125,221,638,89.97,3,0,18.8937
CA-2016-157280,11/5/2016,11/7/2016,First Class,LW-17125,221,1847,756.8,5,0,75.68
US-2016-153815,11/6/2016,11/9/2016,First Class,KL-16555,134,71,207.984,2,0.2,-28.5978
US-2016-153815,11/6/2016,11/9/2016,First Class,KL-16555,134,1457,36.112,2,0.2,12.6392
US-2016-153815,11/6/2016,11/9/2016,First Class,KL-16555,134,648,35.568,2,0.2,5.7798
US-2016-153815,11/6/2016,11/9/2016,First Class,KL-16555,134,420,88.768,2,0.2,31.0688
CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,2,679,37.44,4,0.2,11.7
CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,2,680,26.976,4,0.2,8.7672
CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,2,681,11.36,2,0,3.2944
CA-2016-161669,11/7/2016,11/9/2016,First Class,EM-14095,2,682,14.62,2,0,6.8714
US-2016-139388,11/7/2016,11/9/2016,First Class,CC-12475,101,1038,14.96,4,0,0.2992
CA-2016-132997,11/7/2016,11/9/2016,First Class,LW-17215,145,511,263.96,4,0,71.2692
CA-2016-132997,11/7/2016,11/9/2016,First Class,LW-17215,145,1222,359.97,3,0,100.7916
CA-2016-132997,11/7/2016,11/9/2016,First Class,LW-17215,145,1363,12.96,2,0,6.2208
CA-2016-132997,11/7/2016,11/9/2016,First Class,LW-17215,145,42,116.82,3,0,5.841
CA-2016-132997,11/7/2016,11/9/2016,First Class,LW-17215,145,1619,276.784,2,0.2,89.9548
CA-2016-105494,11/10/2016,11/12/2016,First Class,PC-18745,35,332,155.82,7,0,42.0714
CA-2016-105494,11/10/2016,11/12/2016,First Class,PC-18745,35,711,70.008,3,0.2,24.5028
CA-2016-163384,11/10/2016,11/12/2016,First Class,CC-12430,35,933,13.216,4,0.2,4.4604
CA-2016-163384,11/10/2016,11/12/2016,First Class,CC-12430,35,868,32.4,5,0,15.552
CA-2016-152940,11/10/2016,11/13/2016,First Class,RO-19780,95,1079,29.74,1,0,4.461
US-2016-136581,11/10/2016,11/12/2016,First Class,SV-20365,413,1304,31.104,6,0.2,10.8864
CA-2016-140935,11/10/2016,11/12/2016,First Class,AB-10015,337,1749,221.98,2,0,62.1544
CA-2016-140935,11/10/2016,11/12/2016,First Class,AB-10015,337,1117,341.96,2,0,54.7136
CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,143,1517,203.976,3,0.2,25.497
CA-2016-164399,11/12/2016,11/15/2016,First Class,DW-13480,143,1688,674.352,3,0.2,-8.4294
CA-2016-149349,11/12/2016,11/13/2016,First Class,SP-20650,37,1194,22.752,6,0.6,-8.532
CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,30,635,408.006,2,0.1,72.5344
CA-2016-118759,11/14/2016,11/17/2016,First Class,MB-17305,30,148,40.44,3,0,10.5144
US-2016-112970,11/14/2016,11/15/2016,First Class,TB-21250,14,959,9.84,3,0,2.8536
CA-2016-124527,11/16/2016,11/17/2016,First Class,IM-15055,53,257,8.32,5,0.2,2.808
CA-2016-134110,11/17/2016,11/18/2016,First Class,BG-11035,486,1501,67.176,3,0.2,6.7176
CA-2016-134110,11/17/2016,11/18/2016,First Class,BG-11035,486,1411,15.232,4,0.2,5.5216
CA-2016-118500,11/17/2016,11/18/2016,First Class,HJ-14875,35,563,49.5,5,0,13.365
CA-2016-111143,11/19/2016,11/22/2016,First Class,TT-21265,305,1572,54.96,3,0,15.9384
CA-2016-157364,11/19/2016,11/21/2016,First Class,LT-17110,223,690,18.48,2,0.2,6.006
CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,94,790,15.696,3,0.2,5.1012
CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,94,238,2.628,2,0.7,-1.9272
CA-2016-109820,11/20/2016,11/22/2016,First Class,AG-10390,94,28,14.427,3,0.7,-10.5798
CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,46,983,17.216,4,0.2,6.0256
CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,46,615,11.56,2,0,5.6644
CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,46,178,88.4,4,0,11.492
CA-2016-124485,11/24/2016,11/26/2016,First Class,NC-18340,46,984,6.48,1,0,3.1104
CA-2016-163573,11/24/2016,11/27/2016,First Class,AC-10450,60,575,1219.96,5,0.2,381.2375
CA-2016-125661,11/24/2016,11/26/2016,First Class,CA-12055,178,624,40.752,3,0.2,15.282
CA-2016-125661,11/24/2016,11/26/2016,First Class,CA-12055,178,1077,139.96,5,0.2,-22.7435
US-2016-119298,11/25/2016,11/28/2016,First Class,EP-13915,238,1003,59.98,2,0,17.994
CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,273,893,70.98,7,0,34.7802
CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,273,1007,91.68,3,0,45.84
CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,273,1006,33.75,5,0,16.875
CA-2016-133711,11/26/2016,11/29/2016,First Class,MC-17425,273,1008,3040,8,0,1459.2
US-2016-158309,11/26/2016,11/29/2016,First Class,PA-19060,230,750,3.744,4,0.7,-2.6208
CA-2016-145135,11/26/2016,11/28/2016,First Class,CD-12790,604,815,59.97,3,0,14.9925
CA-2016-145135,11/26/2016,11/28/2016,First Class,CD-12790,604,1296,13.36,2,0,6.4128
CA-2016-162313,11/27/2016,11/30/2016,First Class,VB-21745,368,1284,167.292,6,0.1,29.7408
CA-2016-144911,11/27/2016,11/30/2016,First Class,RW-19630,440,61,34.95,5,0,15.378
CA-2016-144911,11/27/2016,11/30/2016,First Class,RW-19630,440,1009,152,5,0,69.92
CA-2016-117583,11/27/2016,11/30/2016,First Class,CB-12025,621,1433,25.92,4,0,12.4416
CA-2016-117583,11/27/2016,11/30/2016,First Class,CB-12025,621,334,34.65,3,0,9.702
CA-2016-117583,11/27/2016,11/30/2016,First Class,CB-12025,621,846,204.95,5,0,100.4255
CA-2016-117583,11/27/2016,11/30/2016,First Class,CB-12025,621,1418,79.95,5,0,38.376
US-2016-150861,12/3/2016,12/6/2016,First Class,EG-13900,188,606,182.72,8,0,84.0512
US-2016-150861,12/3/2016,12/6/2016,First Class,EG-13900,188,607,400.032,2,0.4,-153.3456
US-2016-150861,12/3/2016,12/6/2016,First Class,EG-13900,188,608,33.63,3,0,10.089
US-2016-150861,12/3/2016,12/6/2016,First Class,EG-13900,188,230,542.646,3,0.1,102.4998
US-2016-150861,12/3/2016,12/6/2016,First Class,EG-13900,188,398,6.3,2,0,3.024
CA-2016-153598,12/3/2016,12/6/2016,First Class,NM-18520,63,1769,1649.95,5,0,659.98
CA-2016-153598,12/3/2016,12/6/2016,First Class,NM-18520,63,1636,111.9,6,0,51.474
CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,24,774,113.79,3,0,20.4822
CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,24,480,78.15,1,0,34.386
CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,24,878,1.728,1,0.2,0.6048
CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,24,893,40.56,4,0,19.8744
CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,24,894,182.94,3,0,3.6588
CA-2016-126004,12/4/2016,12/5/2016,First Class,BM-11140,24,895,193.86,2,0,11.6316
CA-2016-124772,12/5/2016,12/6/2016,First Class,JG-15160,264,1280,191.82,3,0,74.8098
CA-2016-143749,12/5/2016,12/7/2016,First Class,AG-10300,118,1660,81.94,1,0,20.485
US-2016-114776,12/6/2016,12/7/2016,First Class,GG-14650,240,262,19.44,3,0,9.3312
CA-2016-117590,12/8/2016,12/10/2016,First Class,GH-14485,16,35,1097.544,7,0.2,123.4737
CA-2016-117590,12/8/2016,12/10/2016,First Class,GH-14485,16,36,190.92,5,0.6,-147.963
CA-2016-149503,12/9/2016,12/12/2016,First Class,SP-20650,353,1171,273.92,8,0.2,99.296
CA-2016-102092,12/9/2016,12/11/2016,First Class,PM-18940,29,1010,1056.86,7,0,158.529
CA-2016-146941,12/10/2016,12/13/2016,First Class,DL-13315,24,232,80.58,6,0,22.5624
CA-2016-146941,12/10/2016,12/13/2016,First Class,DL-13315,24,233,361.92,4,0,162.864
CA-2016-147123,12/10/2016,12/12/2016,First Class,SJ-20125,107,1080,80.28,12,0,36.9288
CA-2016-143609,12/11/2016,12/13/2016,First Class,DB-13270,41,39,403.92,5,0.2,25.245
US-2016-151260,12/11/2016,12/14/2016,First Class,SC-20695,158,10,73.536,4,0.2,9.192
CA-2016-146325,12/14/2016,12/17/2016,First Class,DS-13180,89,125,81.424,2,0.2,-9.1602
CA-2016-146325,12/14/2016,12/17/2016,First Class,DS-13180,89,148,134.8,10,0,35.048
US-2016-104794,12/16/2016,12/19/2016,First Class,KD-16495,30,808,3.68,2,0,1.8032
CA-2016-130442,12/16/2016,12/19/2016,First Class,SF-20065,578,946,34.944,3,0.2,3.0576
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,161,446,45.24,4,0.7,-30.16
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,161,517,18.688,4,0.2,2.336
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,161,1781,11.648,2,0.2,3.7856
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,161,440,112.776,3,0.2,-8.4582
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,161,1010,377.45,5,0.5,-264.215
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,161,1530,15.936,4,0.2,5.1792
CA-2016-145261,12/18/2016,12/21/2016,First Class,AH-10120,161,1395,28.68,3,0.2,-7.17
CA-2016-138597,12/18/2016,12/21/2016,First Class,PN-18775,199,504,563.94,3,0,112.788
CA-2016-139934,12/18/2016,12/20/2016,First Class,AY-10555,95,181,66.976,7,0.2,6.6976
CA-2016-115574,12/23/2016,12/24/2016,First Class,BP-11185,37,719,141.372,2,0.3,-14.1372
CA-2016-123526,12/24/2016,12/25/2016,First Class,BV-11245,6,486,33.4,5,0,16.032
US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,14,891,2575.944,7,0.2,257.5944
US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,14,515,45.36,7,0,21.7728
US-2016-116729,12/25/2016,12/28/2016,First Class,GK-14620,14,482,254.24,7,0,76.272
CA-2016-114538,12/26/2016,12/27/2016,First Class,RC-19825,98,1686,11.328,2,0.2,2.5488
CA-2016-102596,12/27/2016,12/30/2016,First Class,RD-19810,76,111,17.184,6,0.2,6.2292
CA-2016-124051,12/29/2016,12/30/2016,First Class,KA-16525,174,977,186.048,6,0.2,67.4424
CA-2016-117226,12/30/2016,1/1/2017,First Class,KD-16495,477,69,6.924,6,0.8,-10.386
CA-2016-105746,12/30/2016,1/1/2017,First Class,BD-11605,208,2,170.786,1,0.3,0
CA-2016-163951,12/30/2016,1/2/2017,First Class,CJ-11875,12,1586,16.52,5,0.2,1.652
US-2017-105830,12/31/2016,1/2/2017,First Class,DB-13660,404,1177,156.512,4,0.2,-35.2152
CA-2017-154466,1/1/2017,1/2/2017,First Class,DP-13390,57,757,3.6,2,0,1.728
CA-2017-113481,1/2/2017,1/4/2017,First Class,AS-10045,223,955,695.7,2,0.5,-27.828
CA-2017-113481,1/2/2017,1/4/2017,First Class,AS-10045,223,872,15.66,5,0.7,-12.528
CA-2017-113481,1/2/2017,1/4/2017,First Class,AS-10045,223,28,28.854,6,0.7,-21.1596
CA-2017-159366,1/7/2017,1/10/2017,First Class,BW-11110,186,157,3059.982,2,0.1,679.996
CA-2017-115154,1/8/2017,1/11/2017,First Class,RS-19420,61,1313,892.98,2,0,80.3682
CA-2017-138779,1/14/2017,1/15/2017,First Class,RB-19570,223,114,21.744,1,0.2,7.3386
CA-2017-138779,1/14/2017,1/15/2017,First Class,RB-19570,223,877,7.92,5,0.2,0.693
US-2017-106131,1/14/2017,1/16/2017,First Class,TP-21565,43,26,169.064,7,0.2,-14.7931
US-2017-106131,1/14/2017,1/16/2017,First Class,TP-21565,43,1259,168.624,9,0.2,14.7546
CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,64,1448,34.384,1,0.2,3.8682
CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,64,229,1924.16,8,0.2,312.676
US-2017-104661,1/15/2017,1/18/2017,First Class,TB-21250,111,807,32.784,4,0.8,-52.4544
US-2017-104661,1/15/2017,1/18/2017,First Class,TB-21250,111,248,47.984,2,0.2,14.3952
US-2017-104661,1/15/2017,1/18/2017,First Class,TB-21250,111,1627,62.592,8,0.2,13.3008
US-2017-104661,1/15/2017,1/18/2017,First Class,TB-21250,111,413,4.276,1,0.8,-6.6278
CA-2017-152079,1/20/2017,1/21/2017,First Class,ML-17410,156,751,11.52,5,0.2,4.176
CA-2017-145142,1/23/2017,1/25/2017,First Class,MC-17605,152,441,210.98,2,0,21.098
CA-2017-164098,1/26/2017,1/27/2017,First Class,CG-12520,33,76,18.16,2,0.2,1.816
CA-2017-145338,1/29/2017,2/1/2017,First Class,BD-11770,75,80,4.768,2,0.2,0.4768
CA-2017-157273,1/30/2017,2/2/2017,First Class,SZ-20035,60,8,604.768,4,0.2,60.4768
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,48,127,59.97,5,0.4,-11.994
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,48,128,78.304,2,0.2,29.364
US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,48,129,21.456,9,0.2,6.9732
CA-2017-122994,2/6/2017,2/9/2017,First Class,MV-17485,102,580,359.97,3,0,79.1934
CA-2017-123659,2/10/2017,2/13/2017,First Class,MN-17935,235,1020,23.12,4,0,11.3288
CA-2017-138156,2/11/2017,2/14/2017,First Class,MM-17260,48,743,147.568,2,0.2,-3.6892
CA-2017-159149,2/17/2017,2/19/2017,First Class,CR-12820,17,422,89.0664,1,0.32,-17.0274
CA-2017-159149,2/17/2017,2/19/2017,First Class,CR-12820,17,1866,175.44,6,0.2,52.632
CA-2017-159149,2/17/2017,2/19/2017,First Class,CR-12820,17,1086,438.336,4,0.2,-87.6672
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,413,1778,455.97,5,0.4,-106.393
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,413,32,5.715,5,0.7,-4.7625
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,413,1506,57.594,1,0.4,-11.5188
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,413,1166,30.144,2,0.2,8.2896
CA-2017-109085,2/17/2017,2/20/2017,First Class,CK-12325,413,1200,899.43,5,0.3,-12.849
CA-2017-134838,2/19/2017,2/20/2017,First Class,ED-13885,63,1015,12.84,3,0,3.4668
CA-2017-134838,2/19/2017,2/20/2017,First Class,ED-13885,63,952,44.67,3,0,12.0609
CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,189,648,22.23,1,0,7.3359
CA-2017-105809,2/20/2017,2/23/2017,First Class,HW-14935,189,235,215.968,2,0.2,18.8972
CA-2017-155698,3/8/2017,3/11/2017,First Class,VB-21745,113,323,647.84,8,0,168.4384
CA-2017-155698,3/8/2017,3/11/2017,First Class,VB-21745,113,324,20.7,2,0,9.936
CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,70,1098,30.88,2,0,15.44
CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,70,1811,465.16,2,0,120.9416
CA-2017-153843,3/13/2017,3/15/2017,First Class,SC-20380,70,997,27.12,4,0,12.4752
CA-2017-162474,3/13/2017,3/16/2017,First Class,FH-14275,174,865,7.992,1,0.2,2.5974
CA-2017-105410,3/19/2017,3/22/2017,First Class,ND-18370,95,933,19.824,6,0.2,6.6906
CA-2017-105410,3/19/2017,3/22/2017,First Class,ND-18370,95,1086,657.504,6,0.2,-131.5008
CA-2017-105410,3/19/2017,3/22/2017,First Class,ND-18370,95,101,99.54,2,0,10.9494
CA-2017-105410,3/19/2017,3/22/2017,First Class,ND-18370,95,1146,199.96,4,0,85.9828
CA-2017-166499,3/19/2017,3/20/2017,First Class,VG-21805,101,1730,8.94,3,0,2.4138
CA-2017-155985,3/23/2017,3/25/2017,First Class,BE-11335,35,1103,211.84,8,0,76.2624
CA-2017-120719,3/23/2017,3/26/2017,First Class,SJ-20125,60,535,34.76,5,0.2,11.297
CA-2017-140151,3/23/2017,3/25/2017,First Class,RB-19360,61,726,32.48,2,0,4.872
CA-2017-140151,3/23/2017,3/25/2017,First Class,RB-19360,61,486,20.04,3,0,9.6192
CA-2017-140151,3/23/2017,3/25/2017,First Class,RB-19360,61,1406,13999.96,4,0,6719.9808
CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,46,1375,47.01,3,0,22.0947
CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,46,1158,469.99,1,0,136.2971
CA-2017-166184,3/24/2017,3/27/2017,First Class,HR-14830,46,392,207.846,3,0.1,2.3094
US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,254,1340,176.04,4,0,45.7704
US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,254,1341,16.02,9,0,4.4856
US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,254,928,185.92,4,0.2,62.748
US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,254,1342,211.168,4,0.2,15.8376
US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,254,1343,479.984,2,0.2,59.998
US-2017-121251,3/26/2017,3/27/2017,First Class,GM-14440,30,1173,257.568,2,0.2,-28.9764
US-2017-121251,3/26/2017,3/27/2017,First Class,GM-14440,30,175,119.96,4,0,33.5888
CA-2017-147144,3/26/2017,3/28/2017,First Class,MZ-17335,60,1671,19.83,1,0,5.949
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,262,1669,12.96,2,0,6.3504
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,262,756,26.48,1,0,10.0624
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,262,1104,532.72,2,0.2,53.272
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,262,658,26.72,4,0,12.8256
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,262,584,20.04,3,0,9.6192
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,262,421,795.48,7,0,7.9548
US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,262,1410,21.56,7,0,6.8992
CA-2017-113474,3/30/2017,3/31/2017,First Class,TM-21490,337,1702,325.86,2,0,149.8956
CA-2017-144680,3/31/2017,4/2/2017,First Class,SC-20260,175,737,33.62,5,0.8,-90.774
CA-2017-149881,4/1/2017,4/3/2017,First Class,NC-18535,95,1666,482.664,8,0.15,85.176
CA-2017-149881,4/1/2017,4/3/2017,First Class,NC-18535,95,1519,4799.984,2,0.2,359.9988
CA-2017-129028,4/1/2017,4/3/2017,First Class,GB-14530,330,102,127.95,3,0,21.7515
CA-2017-121419,4/2/2017,4/4/2017,First Class,TC-21475,113,122,411.8,2,0,70.006
CA-2017-121419,4/2/2017,4/4/2017,First Class,TC-21475,113,295,360,4,0,129.6
CA-2017-106355,4/2/2017,4/5/2017,First Class,AT-10435,317,22,11.12,4,0,2.8912
CA-2017-127264,4/3/2017,4/5/2017,First Class,SA-20830,156,428,7.056,3,0.2,2.205
CA-2017-144848,4/4/2017,4/5/2017,First Class,DS-13030,30,1816,41.22,1,0,11.1294
CA-2017-144848,4/4/2017,4/5/2017,First Class,DS-13030,30,264,240.37,1,0,7.2111
CA-2017-144848,4/4/2017,4/5/2017,First Class,DS-13030,30,481,119.02,2,0,33.3256
CA-2017-140536,4/4/2017,4/5/2017,First Class,TA-21385,46,831,7.04,4,0,2.0416
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,165,752,9.82,2,0,4.8118
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,165,372,35.97,3,0,9.7119
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,165,753,12.96,2,0,6.2208
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,165,754,191.6,4,0,91.968
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,165,751,8.64,3,0,4.2336
CA-2017-135279,4/9/2017,4/11/2017,First Class,BS-11800,165,755,501.81,3,0,0
CA-2017-122154,4/9/2017,4/11/2017,First Class,SA-20830,134,927,15.12,3,0.2,4.914
CA-2017-122154,4/9/2017,4/11/2017,First Class,SA-20830,134,928,17.43,1,0.7,-13.363
CA-2017-122154,4/9/2017,4/11/2017,First Class,SA-20830,134,929,251.64,3,0.2,88.074
CA-2017-155460,4/13/2017,4/15/2017,First Class,RW-19630,60,220,5.28,1,0,2.376
CA-2017-155460,4/13/2017,4/15/2017,First Class,RW-19630,60,1199,895.92,5,0.2,302.373
CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,214,492,14.592,3,0.2,2.5536
CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,214,732,89.856,3,0.2,21.3408
CA-2017-144932,4/14/2017,4/17/2017,First Class,AB-10165,214,615,13.872,3,0.2,5.0286
CA-2017-159604,4/14/2017,4/15/2017,First Class,CL-12700,335,238,8.76,2,0,4.2048
CA-2017-126774,4/15/2017,4/17/2017,First Class,SH-20395,102,284,4.89,1,0,2.0049
CA-2017-118857,4/15/2017,4/18/2017,First Class,AH-10075,321,802,196.45,5,0,70.722
CA-2017-161851,4/15/2017,4/17/2017,First Class,BP-11095,124,1487,15.57,3,0.7,-11.937
CA-2017-122707,4/16/2017,4/18/2017,First Class,EB-13750,406,1440,477.24,4,0,9.5448
CA-2017-122707,4/16/2017,4/18/2017,First Class,EB-13750,406,1441,25.98,2,0,1.5588
CA-2017-119389,4/17/2017,4/19/2017,First Class,BG-11740,75,1281,60.312,3,0.2,5.2773
CA-2017-151484,4/20/2017,4/23/2017,First Class,CV-12805,75,1435,51.968,2,0.2,10.3936
CA-2017-151484,4/20/2017,4/23/2017,First Class,CV-12805,75,81,51.336,3,0.2,5.7753
CA-2017-151484,4/20/2017,4/23/2017,First Class,CV-12805,75,406,332.704,1,0.2,33.2704
CA-2017-151484,4/20/2017,4/23/2017,First Class,CV-12805,75,1398,42.408,3,0.2,9.5418
US-2017-166324,4/20/2017,4/21/2017,First Class,BE-11455,178,1255,848.544,4,0.2,-21.2136
US-2017-166324,4/20/2017,4/21/2017,First Class,BE-11455,178,1478,8.7,5,0.7,-6.38
US-2017-166324,4/20/2017,4/21/2017,First Class,BE-11455,178,1820,122.382,3,0.4,-24.4764
CA-2017-166198,4/21/2017,4/24/2017,First Class,JW-15955,6,1602,11.54,1,0,3.462
CA-2017-166198,4/21/2017,4/24/2017,First Class,JW-15955,6,804,162.6,3,0,34.146
CA-2017-128853,4/21/2017,4/23/2017,First Class,JM-15250,309,39,908.82,9,0,227.205
CA-2017-140802,4/21/2017,4/23/2017,First Class,KN-16390,33,85,47.976,3,0.2,8.3958
CA-2017-140802,4/21/2017,4/23/2017,First Class,KN-16390,33,1504,20.736,4,0.2,7.2576
CA-2017-135783,4/22/2017,4/24/2017,First Class,GM-14440,35,651,18.28,2,0,6.2152
CA-2017-104010,4/23/2017,4/25/2017,First Class,TD-20995,165,135,54.9,5,0,15.372
